ID,Type,Entry Price,Exit Price,Entry Time,Exit Time,Size,P&L,P&L %,Duration (hours),Stop Loss,Take Profit,Exit Reason
trade_67,SHORT,4083.3573,4192.074642857143,2025-10-14T15:00:00.000Z,2025-10-15T08:00:00.000Z,127.30253147251086,-14373.654674836605,-2.765112362320091,17.00,4192.074642857143,3818.713392857143,SL
trade_68,LONG,4157.947935,4088.1,2025-10-15T09:00:00.000Z,2025-10-15T11:00:00.000Z,137.16250289623437,-10141.251614823617,-1.7781856857233644,2.00,4088.1,4325.295,SL
trade_69,SHORT,4053.202385,3869.452321428572,2025-10-15T13:00:00.000Z,2025-10-16T16:00:00.000Z,154.51358805722754,27793.99866616473,4.437987402644826,27.00,4129.541071428572,3869.452321428572,TP
trade_70,SHORT,3962.427795,3734.226964285714,2025-10-16T16:00:00.000Z,2025-10-17T08:00:00.000Z,174.5442784462302,39179.36138681967,5.66487556021195,16.00,4056.4832142857144,3734.226964285714,TP
trade_71,SHORT,3706.9456,3778.173928571429,2025-10-17T08:00:00.000Z,2025-10-17T11:00:00.000Z,206.2694916913706,-15471.553144222575,-2.0234044572976813,3.00,3778.173928571429,3535.3651785714287,SL
trade_72,SHORT,3776.65073,3855.5864285714283,2025-10-17T11:00:00.000Z,2025-10-17T20:00:00.000Z,222.2787344729209,-18402.742055186896,-2.192188023698975,9.00,3855.5864285714283,3585.9239285714284,SL
trade_73,SHORT,3857.020525,3950.213214285714,2025-10-17T20:00:00.000Z,2025-10-19T08:00:00.000Z,238.91286867644982,-23208.689507831623,-2.5185995736955484,36.00,3950.213214285714,3630.791964285714,SL
trade_74,SHORT,3861.36835,3905.956785714286,2025-10-19T08:00:00.000Z,2025-10-19T09:00:00.000Z,261.88333051786316,-12699.873019340528,-1.2558862067639873,1.00,3905.956785714286,3756.6580357142857,SL
trade_75,SHORT,3910.853595,3962.7878571428573,2025-10-19T09:00:00.000Z,2025-10-19T13:00:00.000Z,284.07601234619295,-15879.011065915804,-1.4292800444246787,4.00,3962.7878571428573,3787.8653571428567,SL
trade_76,SHORT,3970.243885,4034.2967857142858,2025-10-19T13:00:00.000Z,2025-10-20T03:00:00.000Z,307.38128433011997,-20928.73021398859,-1.7149374061689462,14.00,4034.2967857142858,3817.0630357142854,SL
trade_77,SHORT,4024.88655,3875.4,2025-10-20T03:00:00.000Z,2025-10-21T04:00:00.000Z,332.97873204271286,48485.4160982813,3.6177702946683072,25.00,4087.5,3875.4,TP
trade_78,SHORT,3849.0745,3906.4582142857143,2025-10-21T04:00:00.000Z,2025-10-21T12:00:00.000Z,384.231664906998,-23549.62502211206,-1.5923353133331115,8.00,3906.4582142857143,3712.3544642857146,SL
trade_79,SHORT,3878.95955,3930.7289285714287,2025-10-21T12:00:00.000Z,2025-10-21T14:00:00.000Z,418.7532911247084,-23324.603331625094,-1.4359548425814364,2.00,3930.7289285714287,3756.3276785714284,SL
trade_80,SHORT,4019.2293799999998,4088.7925,2025-10-21T14:00:00.000Z,2025-10-21T16:00:00.000Z,443.9320884023289,-32696.447330950705,-1.8324884085117892,2.00,4088.7925,3852.35875,SL
trade_81,SHORT,4027.175405,3829.8346428571426,2025-10-21T16:00:00.000Z,2025-10-22T00:00:00.000Z,486.50558106301276,94144.14622543013,4.805127863557764,8.00,4108.932142857143,3829.8346428571426,TP
trade_82,SHORT,3840.31888,3940.5210714285713,2025-10-22T00:00:00.000Z,2025-10-24T04:00:00.000Z,563.5954199170347,-58694.355782736566,-2.711824610252159,52.00,3940.5210714285713,3596.537321428571,SL
trade_83,SHORT,3972.37282,4032.8085714285717,2025-10-24T04:00:00.000Z,2025-10-26T11:00:00.000Z,597.8136943290119,-38540.18802167168,-1.6229231978281484,55.00,4032.8085714285717,3828.2385714285715,SL
